label,kepid,kepoi_name,label_str,period,duration_hr
1,1432789,K00992.01,CONFIRMED,9.93146307,5.678
0,8242681,K01065.01,FALSE POSITIVE,4.020628573,4.4085
1,3447722,K01198.02,CONFIRMED,10.30067919,4.885
0,8244190,K01071.01,FALSE POSITIVE,1.09206833,1.8596
0,8262210,K01073.01,FALSE POSITIVE,1.613001111,2.394
1,9605514,K00945.01,CONFIRMED,25.8474958,5.985
1,9605514,K00945.02,CONFIRMED,40.715561,6.894
0,10158990,K01080.01,FALSE POSITIVE,1.096583368,2.1188
1,8410727,K01148.01,CONFIRMED,11.47609015,5.046
1,8410727,K01148.02,CONFIRMED,25.2630467,6.22
1,2715135,K01024.01,CONFIRMED,5.747711909,1.8923
0,3240706,K01098.01,FALSE POSITIVE,5.48990788,4.02
1,6448890,K01241.01,CONFIRMED,21.4054422,11.721
1,6448890,K01241.02,CONFIRMED,10.5007712,14.522
1,11014932,K01432.01,CONFIRMED,6.88595222,4.148
1,11176127,K01430.01,CONFIRMED,10.47548084,2.3024
1,11014932,K01432.02,CONFIRMED,15.0549356,4.801
1,11014932,K01432.03,CONFIRMED,2.92721119,2.545
1,11014932,K01432.04,CONFIRMED,38.2856338,6.512
1,6934291,K01367.01,CONFIRMED,0.567856484,1.0258
1,11032227,K01440.01,CONFIRMED,7.19304935,3.407
0,4079535,K01322.01,FALSE POSITIVE,17.72724392,4.1073
0,4078157,K01319.01,FALSE POSITIVE,16.025018977,3.8828
0,8519253,K01267.01,FALSE POSITIVE,5.93821065,2.5128
2,4760746,K01455.01,CANDIDATE,15.068060768,3.3011
1,9455556,K01396.02,CONFIRMED,3.70122061,2.523
1,9455556,K01396.01,CONFIRMED,6.62643441,3.1752
2,9427402,K01397.01,CANDIDATE,6.247030799,1.4848
0,3440861,K01219.01,FALSE POSITIVE,3.50376155,3.16
0,10971674,K01296.01,FALSE POSITIVE,2.380862632,4.20416
1,7376983,K01358.01,CONFIRMED,5.644914154,2.2599
1,7376983,K01358.02,CONFIRMED,8.74292005,2.6277
1,7376983,K01358.03,CONFIRMED,3.64830183,1.9985
1,7376983,K01358.04,CONFIRMED,2.345863002,1.6795
1,10744335,K01304.01,CONFIRMED,4.59726613,2.909
0,5477805,K01607.01,FALSE POSITIVE,5.00673576,1.9398
1,10019065,K01721.01,CONFIRMED,52.6298542,6.118
0,9899280,K01559.01,FALSE POSITIVE,1.332560589,4.2427
1,4278221,K01615.01,CONFIRMED,1.340596782,1.6484
0,5474733,K01610.01,FALSE POSITIVE,0.883778461,1.6339
1,5357901,K00188.01,CONFIRMED,3.797018259,2.2608
1,10214162,K01724.01,CONFIRMED,17.42393582,4.929
1,10905746,K01725.01,CONFIRMED,9.8786461,1.8915
1,12020218,K01507.01,CONFIRMED,21.3588236,5.823
1,12254792,K01506.01,CONFIRMED,40.4286676,7.102
1,5031857,K01573.01,CONFIRMED,24.81097206,3.2245
0,4832197,K01661.01,FALSE POSITIVE,0.94773253,1.7645
1,7939330,K01581.01,CONFIRMED,29.5422566,13.902
0,4844004,K01662.01,FALSE POSITIVE,0.784031658,0.7773
2,12120943,K01458.01,CANDIDATE,8.98128472,5.0397
0,9761199,K01459.01,FALSE POSITIVE,0.692015479,1.1315
0,7751571,K01460.01,FALSE POSITIVE,17.0421346,7.507
0,9579499,K01461.01,FALSE POSITIVE,7.94671044,2.8419
1,11954842,K01530.01,CONFIRMED,12.98494603,3.4497
1,5470739,K01585.01,CONFIRMED,19.17893976,5.144
1,10022908,K01586.01,CONFIRMED,6.99130452,2.1568
2,4932442,K01665.02,CANDIDATE,5.91393977,0.562
1,4932442,K01665.01,CONFIRMED,6.93365167,4.608
2,9932970,K01587.01,CANDIDATE,52.971584,3.4632
0,7838655,K01464.01,FALSE POSITIVE,2.113202658,3.5234
2,9932970,K01587.01,CANDIDATE,52.971584,3.4632
1,5470739,K01585.01,CONFIRMED,19.17893976,5.144
1,10022908,K01586.01,CONFIRMED,6.99130452,2.1568
1,4932442,K01665.01,CONFIRMED,6.93365167,4.608
2,4932442,K01665.02,CANDIDATE,5.91393977,0.562
1,5269467,K01672.01,CONFIRMED,33.8677783,3.72
2,5360920,K01675.01,CANDIDATE,14.62399621,2.193
0,7838655,K01464.01,FALSE POSITIVE,2.113202658,3.5234
2,11702948,K01465.01,CANDIDATE,9.771462706,1.767
1,11656246,K01532.01,CONFIRMED,18.11473813,5.2706
1,4741126,K01534.01,CONFIRMED,20.4222447,6.22
1,5301750,K01589.01,CONFIRMED,8.72585478,4.473
1,5301750,K01589.04,CONFIRMED,4.22453631,3.128
1,5301750,K01589.05,CONFIRMED,44.5520266,6.0
1,5301750,K01589.02,CONFIRMED,12.88291395,5.676
1,5301750,K01589.03,CONFIRMED,27.4345973,5.038
1,5526717,K01677.01,CONFIRMED,52.069002,3.0089
2,5526717,K01677.02,CANDIDATE,8.51170088,2.9
0,5530882,K01680.01,FALSE POSITIVE,5.0825188,3.328
0,9851226,K01468.01,FALSE POSITIVE,8.48031942,7.297
1,8692861,K00172.01,CONFIRMED,13.7223682,5.1231
1,4741126,K01534.02,CONFIRMED,7.63846084,3.957
1,9480310,K01470.01,CONFIRMED,15.43400996,4.2572
0,7543649,K01469.01,FALSE POSITIVE,3.582076914,4.4228
1,12159249,K01536.01,CONFIRMED,3.74443645,2.9191
0,8081482,K01539.01,FALSE POSITIVE,2.819453322,4.4127
1,10028140,K01591.01,CONFIRMED,19.65639342,3.226
1,6198999,K01687.01,CONFIRMED,3.93246069,2.1763
1,6310636,K01688.01,CONFIRMED,0.921030497,2.6077
0,5649956,K01540.01,FALSE POSITIVE,1.207852845,3.5802
1,5289854,K01593.02,CONFIRMED,15.3825394,3.815
1,5289854,K01593.01,CONFIRMED,9.69501146,2.75
0,9895709,K01594.01,FALSE POSITIVE,1.818939148,1.644
0,9842890,K01479.01,FALSE POSITIVE,4.9883872,9.142
0,8113154,K01542.01,FALSE POSITIVE,2.586878667,6.1614
0,5024450,K01544.01,FALSE POSITIVE,1.525924389,3.15998
0,5270698,K01543.01,FALSE POSITIVE,3.964333304,4.7136
0,5282049,K01545.01,FALSE POSITIVE,5.910371418,3.88962
2,5475431,K01546.01,CANDIDATE,0.917568975,2.0654
1,10004738,K01598.01,CONFIRMED,56.4758069,5.961
1,10004738,K01598.02,CONFIRMED,92.8747294,7.474
2,5039228,K01597.01,CANDIDATE,7.79668781,4.6699
1,7522911,K01705.01,CONFIRMED,20.4998763,6.501
2,7512982,K01480.02,CANDIDATE,7.00447892,2.669
1,7512982,K01480.01,CONFIRMED,20.38174802,3.7922
1,7703955,K01707.01,CONFIRMED,96.109323,9.877
2,5283458,K01547.01,CANDIDATE,30.69395532,2.9512
0,9940565,K01548.01,FALSE POSITIVE,2.139325409,2.8056
1,10004738,K01598.03,CONFIRMED,13.93068791,2.312
2,8053552,K01549.01,CANDIDATE,29.481061268,3.6636
1,5474613,K01599.01,CONFIRMED,20.4074846,8.839
0,8111381,K01550.01,FALSE POSITIVE,2.233799622,3.04
0,4860932,K01600.01,FALSE POSITIVE,12.36564669,3.644
1,5438757,K01601.02,CONFIRMED,62.9224936,11.64
1,5438757,K01601.01,CONFIRMED,10.35078415,6.253
1,7955580,K01711.01,CONFIRMED,55.673582,3.778
0,12062667,K01487.01,FALSE POSITIVE,2.92928244,6.794
0,9899355,K01554.01,FALSE POSITIVE,1.332564478,6.0325
1,2985767,K02032.01,CONFIRMED,14.07969236,1.375
1,9790806,K02035.01,CONFIRMED,1.93155546,1.614
1,5375194,K01825.01,CONFIRMED,13.52252364,3.987
1,8680979,K01891.01,CONFIRMED,15.95541913,3.9851
1,9030537,K01892.01,CONFIRMED,62.5613879,5.907
1,8680979,K01891.02,CONFIRMED,8.25980352,2.928
1,8950568,K02038.01,CONFIRMED,8.30537702,3.751
1,3326377,K01830.01,CONFIRMED,13.22714056,3.2861
1,11601584,K01831.01,CONFIRMED,51.8098276,6.343
1,11601584,K01831.04,CONFIRMED,13.97945055,1.2325
1,11601584,K01831.03,CONFIRMED,34.205785079,5.1691
1,11601584,K01831.02,CONFIRMED,4.38536428,2.5126
1,8950568,K02038.02,CONFIRMED,12.51353325,4.301
1,8950568,K02038.03,CONFIRMED,17.9134215,4.364
1,8950568,K02038.04,CONFIRMED,25.2149143,5.76
1,7668663,K01898.01,CONFIRMED,6.4980147,2.4384
1,7047922,K01899.01,CONFIRMED,19.76169247,3.9097
0,4743513,K00024.01,FALSE POSITIVE,2.086075752,2.2647
2,9111849,K02042.01,CANDIDATE,63.0732241,5.397
1,5526527,K01838.01,CONFIRMED,16.7364755,2.151
1,9471268,K01835.01,CONFIRMED,4.580346161,2.097
1,9412760,K01977.01,CONFIRMED,9.38740646,1.6165
1,6026438,K02045.02,CONFIRMED,24.2101973,4.046
1,8543100,K01975.01,CONFIRMED,7.56052209,3.8573
1,9412760,K01977.02,CONFIRMED,7.41556471,1.973
1,11760231,K01841.01,CONFIRMED,49.6075771,2.9575
1,9518318,K01978.01,CONFIRMED,6.51112385,1.6919
2,5080636,K01843.02,CANDIDATE,6.35585682,1.55
1,7449541,K02063.01,CONFIRMED,3.00725068,4.4302
1,10130039,K01909.03,CONFIRMED,25.0985083,2.7727
1,3338885,K01845.02,CONFIRMED,5.05821338,1.132
1,9704384,K01913.01,CONFIRMED,5.50860699,3.0788
1,8226050,K01910.01,CONFIRMED,34.2685741,4.8251
1,9965957,K01911.01,CONFIRMED,5.75321539,1.7948
1,9044228,K01988.01,CONFIRMED,0.934885365,1.4083
1,7265298,K02051.02,CONFIRMED,11.0317836,4.753
2,3248501,K02052.01,CANDIDATE,4.22464216,1.403
1,7265298,K02051.01,CONFIRMED,25.7626846,6.908
1,8826168,K01850.01,CONFIRMED,11.55103848,3.3601
1,11614617,K01990.01,CONFIRMED,24.7577652,6.998
1,11450414,K01992.01,CONFIRMED,12.7983174,6.401
1,9662811,K01854.01,CONFIRMED,43.0343364,6.571
1,10329835,K02058.01,CONFIRMED,1.52373073,1.4796
1,8218379,K01920.01,CONFIRMED,16.57099265,2.9052
1,10074466,K01917.01,CONFIRMED,35.01190875,2.868
1,7755636,K01921.01,CONFIRMED,16.00496657,6.5047
2,9411166,K01922.02,CANDIDATE,15.09521323,3.41
1,10024701,K02002.01,CONFIRMED,14.37504582,3.208
2,2579043,K02064.01,CANDIDATE,6.31219171,4.9377
1,9304101,K02067.01,CONFIRMED,13.24503482,4.4078
1,10136549,K01929.01,CONFIRMED,9.69315023,5.6725
1,2975770,K01788.01,CONFIRMED,71.52543938,5.9189
1,10136549,K01929.02,CONFIRMED,3.29276797,4.8069
1,11069176,K02007.02,CONFIRMED,21.1285655,3.852
1,10676014,K01797.01,CONFIRMED,16.78175788,3.7386
1,9520838,K01866.01,CONFIRMED,105.3035093,6.214
1,5202905,K01932.01,CONFIRMED,22.8245144,6.617
2,10602291,K00210.01,CANDIDATE,20.92735802,3.4256
1,5384079,K02011.01,CONFIRMED,7.05675145,2.0261
1,4056616,K02013.01,CONFIRMED,2.41434868,1.2701
1,9839821,K02012.01,CONFIRMED,34.8536903,5.333
1,10187159,K01870.01,CONFIRMED,7.96431492,1.5342
1,10619192,K00203.01,CONFIRMED,1.485710994,2.2874
2,9883311,K01872.01,CANDIDATE,30.5231459,2.7286
1,4939346,K01873.01,CONFIRMED,71.3116598,8.813
0,5396122,K01935.01,FALSE POSITIVE,15.44428875,2.0791
1,10190777,K01937.01,CONFIRMED,1.411230023,1.4325
1,9651234,K01938.01,CONFIRMED,96.9151707,6.065
1,8750043,K02017.01,CONFIRMED,2.29503515,1.654
1,9349482,K02020.01,CONFIRMED,110.9643706,12.831
2,4349442,K01803.01,CANDIDATE,4.539297295,1.9455
1,2987027,K00197.01,CONFIRMED,17.276296682,3.94738
1,4644952,K01805.02,CONFIRMED,31.7821117,3.856
1,4644952,K01805.03,CONFIRMED,4.36273233,2.2375
1,9967771,K01875.01,CONFIRMED,9.91724268,3.2241
1,10454632,K01877.01,CONFIRMED,20.16037858,4.13
2,10005788,K01940.02,CANDIDATE,6.73679732,2.36
1,8564674,K02022.02,CONFIRMED,12.2476121,3.209
1,8564674,K02022.01,CONFIRMED,5.92972237,2.518
1,4544907,K02024.01,CONFIRMED,46.8776724,10.041
1,8578780,K02023.01,CONFIRMED,13.59051547,3.784
2,11656918,K01945.02,CANDIDATE,17.1181036,1.29
0,9536692,K01948.01,FALSE POSITIVE,26.635216,5.949
1,9872283,K01815.01,CONFIRMED,3.126861192,1.1926
2,8624520,K01816.01,CANDIDATE,10.240611361,0.9617
1,7870032,K01818.01,CONFIRMED,16.87725775,3.7917
1,11758544,K01883.01,CONFIRMED,2.7073064,3.4378
1,4035640,K01881.01,CONFIRMED,28.26727385,4.5839
2,4851530,K01884.01,CANDIDATE,23.11707222,3.9948
2,6300348,K00212.01,CANDIDATE,5.69590202,3.5661
1,7102316,K02028.01,CONFIRMED,57.2488518,6.083
1,3118797,K01950.01,CONFIRMED,66.4159789,7.061
1,9489524,K02029.02,CONFIRMED,10.05550267,2.951
2,11030475,K02248.04,CANDIDATE,2.64622742,1.407
1,11074178,K01889.02,CONFIRMED,9.18189122,4.343
1,8099138,K02338.01,CONFIRMED,66.1843646,5.155
0,6142862,K02336.01,FALSE POSITIVE,5.33459393,2.642
1,6383785,K00239.02,CONFIRMED,3.62275506,2.7868
1,9411412,K02101.01,CONFIRMED,2.892216772,1.3596
1,7008211,K02102.01,CONFIRMED,187.746606,5.885
1,11774991,K02173.01,CONFIRMED,37.8154157,4.662
1,11774991,K02173.02,CONFIRMED,53.5783052,5.194
1,10854546,K02104.01,CONFIRMED,2.168451063,1.458
2,8261920,K02174.01,CANDIDATE,6.69332825,2.311
1,8126558,K02259.01,CONFIRMED,12.19140405,1.8832
0,10232693,K02341.01,FALSE POSITIVE,0.990516282,2.019
1,3734418,K02261.01,CONFIRMED,3.97599629,2.2029
1,10212441,K02342.01,CONFIRMED,15.0447098,5.823
1,8247771,K02344.01,CONFIRMED,1.118547814,1.5534
1,9022166,K02175.01,CONFIRMED,26.8475962,10.068
1,10670119,K02179.02,CONFIRMED,2.732767897,1.1102
2,3734418,K02261.02,CANDIDATE,6.6254781,2.358
1,10670119,K02179.01,CONFIRMED,14.87149773,2.4076
1,12256520,K02264.01,CONFIRMED,33.2407985,4.675
1,8561231,K02346.01,CONFIRMED,28.6853212,6.307
1,4545187,K00223.02,CONFIRMED,41.0081117,4.376
1,8612275,K02111.01,CONFIRMED,3.289726319,2.3274
1,6200235,K02350.01,CONFIRMED,1.078389713,1.3394
1,5706595,K02183.01,CONFIRMED,19.0231361,3.431
1,8591173,K02181.01,CONFIRMED,12.2885046,2.807
1,6962109,K02182.01,CONFIRMED,17.13263125,3.0555
1,10489345,K02266.01,CONFIRMED,1.003931703,1.4361
0,11774303,K02269.01,FALSE POSITIVE,0.614083885,0.9817
2,9654875,K02272.01,CANDIDATE,1.34145255,7.502
1,7207061,K02113.02,CONFIRMED,12.33087921,3.0664
1,8013439,K02352.03,CONFIRMED,8.2562857,2.0378
1,8013439,K02352.02,CONFIRMED,5.62904396,3.7295
1,8013439,K02352.01,CONFIRMED,13.39155154,3.391
1,6921944,K02114.01,CONFIRMED,4.421566535,2.1229
1,8164012,K02116.01,CONFIRMED,1.252753881,2.1472
1,4140813,K02117.01,CONFIRMED,13.36019864,2.788
1,9532052,K02115.01,CONFIRMED,15.72585941,3.8284
1,5601258,K02191.01,CONFIRMED,8.84784273,2.0572
2,10518424,K02188.02,CANDIDATE,6.7445683,3.813
1,3458028,K02276.01,CONFIRMED,1.442592305,2.9698
1,3342794,K02278.01,CONFIRMED,14.17222858,2.6297
1,5716932,K02358.01,CONFIRMED,56.4931698,8.704
1,11566256,K02361.01,CONFIRMED,5.78387049,1.3966
1,9415108,K02121.01,CONFIRMED,4.51005082,2.1533
1,4857213,K02120.01,CONFIRMED,8.77425786,2.2245
1,4262581,K02122.01,CONFIRMED,37.6468519,6.344
1,8591693,K02123.01,CONFIRMED,29.4557841,3.451
1,8282651,K02193.01,CONFIRMED,2.361724472,1.2167
1,3661886,K02279.02,CONFIRMED,12.50945798,3.479
1,10909127,K02200.01,CONFIRMED,3.17059731,1.6686
1,11401767,K02195.01,CONFIRMED,20.0545282,7.173
1,6751874,K02282.01,CONFIRMED,6.89226333,2.4921
0,5547480,K00224.01,FALSE POSITIVE,3.979867514,2.3607
2,11462341,K02124.01,CANDIDATE,42.3375799,4.924
1,9405595,K02125.01,CONFIRMED,23.3593589,5.389
0,7019489,K02128.01,FALSE POSITIVE,24.2598301,3.897
1,4144576,K02202.01,CONFIRMED,0.813166357,1.4122
0,10206675,K02283.01,FALSE POSITIVE,17.40208965,3.745
0,3832716,K00027.01,FALSE POSITIVE,1.141877248,4.33931
1,9945370,K02285.01,CONFIRMED,37.9456138,4.093
0,8453211,K00236.01,FALSE POSITIVE,5.77675928,6.789
1,11461844,K02356.01,CONFIRMED,13.6823798,4.153
1,9351920,K02129.01,CONFIRMED,8.79618433,3.3781
1,2161536,K02130.01,CONFIRMED,16.85592593,2.309
2,7449554,K02357.01,CANDIDATE,2.42088277,2.812
1,4833421,K00232.02,CONFIRMED,5.766165573,3.8314
1,8219268,K02133.01,CONFIRMED,6.24667547,11.261
1,9718066,K02287.01,CONFIRMED,16.09227518,2.1072
2,3440978,K02288.01,CANDIDATE,38.103908,3.837
1,4142847,K02210.01,CONFIRMED,2.888904439,1.6043
1,10203349,K02212.01,CONFIRMED,17.14648756,4.2354
1,3867615,K02289.01,CONFIRMED,62.7843981,4.81
1,12121570,K02290.01,CONFIRMED,91.500873,4.842
1,11342416,K02366.01,CONFIRMED,25.3690868,4.746
1,9086251,K02367.01,CONFIRMED,6.89213244,1.725
1,9904006,K02135.01,CONFIRMED,55.1866213,9.133
0,5288570,K02136.01,FALSE POSITIVE,1.728528176,3.682
1,9364609,K02137.01,CONFIRMED,14.97436238,2.4461
1,4248120,K02216.01,CONFIRMED,23.34036251,2.054
2,4049901,K02295.01,CANDIDATE,16.2908527,3.176
1,11498128,K02296.01,CONFIRMED,106.247882,13.78
1,12254909,K02372.01,CONFIRMED,5.349791,4.279
1,5022828,K02138.01,CONFIRMED,23.5541012,7.3
1,4833421,K00232.03,CONFIRMED,21.58752788,4.4968
1,5357545,K02219.01,CONFIRMED,3.757294695,0.9269
2,9334893,K02298.01,CANDIDATE,16.6671415,3.526
1,7542813,K02302.01,CONFIRMED,16.8600805,5.557
1,10404582,K02147.01,CONFIRMED,37.8658964,4.782
1,5959753,K00226.01,CONFIRMED,8.30865307,3.2747
1,6021193,K02148.01,CONFIRMED,11.93205399,6.205
2,9289704,K02222.01,CANDIDATE,34.135676,9.12
1,6287313,K02221.01,CONFIRMED,10.62788695,4.576
1,8866137,K02074.01,CONFIRMED,33.4178173,4.645
0,6666233,K02306.01,FALSE POSITIVE,0.512407185,1.0579
1,10857519,K02075.01,CONFIRMED,2.053341891,2.596
0,7661065,K02307.01,FALSE POSITIVE,4.150297119,1.2058
1,6021193,K02148.03,CONFIRMED,3.61460279,3.227
1,9351316,K02078.01,CONFIRMED,18.78429232,3.1136
1,9517393,K02076.01,CONFIRMED,56.7769831,6.864
1,10617017,K02149.01,CONFIRMED,13.15140223,5.439
1,3229150,K02150.01,CONFIRMED,18.5084526,6.596
1,4833421,K00232.04,CONFIRMED,37.9962369,6.7751
2,8892157,K02224.02,CANDIDATE,86.130534,3.321
1,11569782,K02225.01,CONFIRMED,2.787874175,2.0348
1,9473078,K02079.01,CONFIRMED,0.693842661,1.6197
1,10864531,K02080.02,CONFIRMED,34.0607677,2.471
1,10864531,K02080.01,CONFIRMED,83.4887405,6.21
2,2853780,K02081.01,CANDIDATE,6.2141496,10.141
2,6185476,K00227.01,CANDIDATE,17.65737838,3.509
1,12505076,K02154.01,CONFIRMED,11.92979348,6.152
1,12116380,K02155.01,CONFIRMED,4.3394569,2.3652
1,2556650,K02156.01,CONFIRMED,2.852348262,0.7051
0,8914779,K02230.01,FALSE POSITIVE,0.987338654,2.591
0,10801100,K02228.01,FALSE POSITIVE,102.653705,53.5887
1,4473226,K02229.01,CONFIRMED,14.83340944,3.927
1,7504778,K02316.01,CONFIRMED,17.1369408,6.416
1,7097965,K02083.01,CONFIRMED,7.72085047,1.8264
1,4249725,K00222.01,CONFIRMED,6.312508525,2.7455
1,6768394,K02086.01,CONFIRMED,7.1329472,4.368
2,8804455,K02159.01,CANDIDATE,7.5966998,3.667
2,5546761,K02160.02,CANDIDATE,15.40877383,3.49
1,4833421,K00232.05,CONFIRMED,56.2590881,8.114
1,9003401,K02319.01,CONFIRMED,21.1033014,2.059
1,10684670,K02317.01,CONFIRMED,3.78861833,2.808
1,11495458,K02318.01,CONFIRMED,10.45839865,3.154
1,6768394,K02086.03,CONFIRMED,11.8984948,3.015
1,5978559,K02321.01,CONFIRMED,95.6114617,7.489
2,8872048,K02323.01,CANDIDATE,58.35512552,8.45
1,6922710,K02087.01,CONFIRMED,23.1274171,4.901
2,7746958,K02324.01,CANDIDATE,1.204686597,0.823
1,11348997,K02090.01,CONFIRMED,5.132486123,1.4575
1,5705819,K02091.01,CONFIRMED,8.77997349,3.2201
1,6696580,K02092.01,CONFIRMED,57.6896212,5.118
1,6041734,K02167.01,CONFIRMED,24.3398202,3.891
1,5125347,K02241.01,CONFIRMED,7.16520428,1.705
1,4370527,K02166.01,CONFIRMED,61.6174528,3.816
1,4454934,K02245.01,CONFIRMED,33.4698571,4.749
1,4770617,K02243.01,CONFIRMED,5.18560081,4.054
1,6383785,K00239.01,CONFIRMED,5.640676975,2.8354
1,6696580,K02092.02,CONFIRMED,25.5638626,4.685
1,4249725,K00222.02,CONFIRMED,12.7945474,3.4197
1,8505920,K02094.01,CONFIRMED,42.4269647,5.907
1,11192235,K02329.01,CONFIRMED,1.615357809,1.1435
2,6041734,K02167.02,CANDIDATE,6.95787,4.537
1,8007644,K02328.01,CONFIRMED,25.2034128,4.515
2,6525946,K02093.01,CANDIDATE,6.78341325,3.5437
1,7918992,K02095.01,CONFIRMED,1.434745129,1.862
1,11030475,K02248.01,CONFIRMED,2.81814715,1.763
2,11030475,K02248.02,CANDIDATE,9.4907638,2.713
2,11030475,K02248.03,CANDIDATE,0.76196247,1.282
1,2990873,K02335.01,CONFIRMED,16.22378479,2.5462
1,6105462,K02098.01,CONFIRMED,25.0823402,6.423
1,6047072,K02100.01,CONFIRMED,4.27103727,2.2759
1,11410904,K02171.01,CONFIRMED,3.53232429,2.765
0,3862246,K00230.01,FALSE POSITIVE,4.702495974,2.3421
1,5350244,K02555.01,CONFIRMED,12.5722897,4.765
1,4173026,K02172.01,CONFIRMED,10.44087398,3.743
2,10471621,K02554.01,CANDIDATE,39.7557642,1.958
2,10471621,K02554.02,CANDIDATE,10.27127527,3.029
1,4914566,K02635.01,CONFIRMED,22.2420032,7.532
0,10925113,K02557.01,FALSE POSITIVE,11.7761073,2.829
1,1995519,K02634.01,CONFIRMED,19.9401211,4.283
1,4349452,K00244.01,CONFIRMED,12.720370263,2.7306
1,10024051,K02409.01,CONFIRMED,0.577369336,1.0852
1,8073806,K02411.01,CONFIRMED,11.96407399,4.526
0,10419312,K02412.01,FALSE POSITIVE,2.493237866,2.644
1,3234598,K02413.01,CONFIRMED,12.90467523,3.28
1,11125613,K02485.01,CONFIRMED,9.99115241,2.657
0,6956014,K00031.01,FALSE POSITIVE,0.925589891,1.967
1,7212184,K02487.01,CONFIRMED,36.292017,8.198
1,9757613,K00250.02,CONFIRMED,17.25121397,2.0371
0,5307858,K02558.01,FALSE POSITIVE,1.867281146,7.495
1,6211812,K02638.01,CONFIRMED,2.524017517,1.1968
2,11391755,K02639.02,CANDIDATE,2.121023807,0.3673
1,3234598,K02413.02,CONFIRMED,31.2012202,4.077
2,9088780,K02640.01,CANDIDATE,33.18089453,15.24
2,8894646,K02641.01,CANDIDATE,3.55557922,3.24
1,9229657,K02491.01,CONFIRMED,2.66831274,2.4141
1,2718778,K02489.01,CONFIRMED,3.92453009,3.691
0,10415227,K02562.01,FALSE POSITIVE,2.9322509,2.931
0,12216278,K02565.01,FALSE POSITIVE,2.01948607,5.248
0,9159242,K02566.01,FALSE POSITIVE,3.04468229,5.951
1,9026749,K02564.01,CONFIRMED,66.5576728,10.532
0,12061096,K02642.01,FALSE POSITIVE,15.05028313,1.848
1,6933567,K02643.01,CONFIRMED,9.08233411,2.008
1,4349452,K00244.02,CONFIRMED,6.238535444,3.5255
0,6044553,K02646.01,FALSE POSITIVE,0.532086296,4.023
1,6343170,K02419.01,CONFIRMED,9.95667035,3.534
1,10028535,K02493.01,CONFIRMED,0.663085361,1.1522
0,5212220,K02495.01,FALSE POSITIVE,1.08749101,1.6192
1,9757613,K00250.03,CONFIRMED,3.543919702,1.8717
1,7047207,K02494.01,CONFIRMED,19.1187425,6.805
2,6867588,K02571.01,CANDIDATE,0.82628442,0.9603
1,11962284,K02647.01,CONFIRMED,8.83929462,1.719
2,7501646,K02572.01,CANDIDATE,6.37705295,1.949
1,6842682,K02649.01,CONFIRMED,7.56126152,2.851
2,8838950,K02421.01,CANDIDATE,2.27050106,1.903
1,11360805,K02422.01,CONFIRMED,26.7838935,4.584
1,9845898,K02423.01,CONFIRMED,45.126216,6.656
1,12453581,K02424.01,CONFIRMED,11.94019101,2.866
0,5542983,K02501.01,FALSE POSITIVE,4.76887671,1.672
0,8256453,K02573.01,FALSE POSITIVE,1.347512632,1.9817
0,5544903,K02499.01,FALSE POSITIVE,7.57571414,2.357
2,12257999,K02577.01,CANDIDATE,18.55581565,5.372
2,6922203,K02578.01,CANDIDATE,13.33094869,1.426
0,4551663,K02576.01,FALSE POSITIVE,12.07760884,2.233
0,11752908,K02651.01,FALSE POSITIVE,6.38315744,1.7075
1,4346178,K02652.01,CONFIRMED,16.1289679,6.271
1,8081899,K02426.01,CONFIRMED,4.16056658,2.61
1,10018233,K02655.01,CONFIRMED,16.2959916,2.116
1,8478994,K00245.01,CONFIRMED,39.79220077,4.466
0,5471574,K02505.01,FALSE POSITIVE,0.962827066,4.48
1,8110767,K02504.01,CONFIRMED,20.49041,4.369
1,6767840,K02506.01,CONFIRMED,8.679037,2.864
1,8379705,K02507.01,CONFIRMED,11.1296971,2.942
1,9757613,K00250.04,CONFIRMED,46.82767725,1.9033
1,11818872,K02581.01,CONFIRMED,12.7372371,3.358
1,11037511,K02580.01,CONFIRMED,3.11604194,1.7763
1,5513012,K02668.01,CONFIRMED,0.679336747,1.2188
0,8956706,K02431.01,FALSE POSITIVE,8.3806973,3.028
1,7047363,K02432.01,CONFIRMED,31.0572947,3.401
0,3533469,K02430.01,FALSE POSITIVE,10.21507506,3.395
1,11968463,K02433.01,CONFIRMED,15.1622287,7.332
2,8836888,K02508.01,CANDIDATE,7.10397925,1.5398
0,5392702,K02510.01,FALSE POSITIVE,12.2141545,10.262
0,8429566,K02511.01,FALSE POSITIVE,3.732261,2.054
1,7673841,K02585.01,CONFIRMED,5.34182466,3.577
1,12156347,K02588.01,CONFIRMED,5.77957133,2.5213
1,9827149,K02586.01,CONFIRMED,2.131945045,1.8061
1,5546691,K02587.01,CONFIRMED,12.9462567,9.568
2,8636539,K02656.01,CANDIDATE,6.77367892,3.579
1,8570333,K02436.01,CONFIRMED,84.5733346,5.762
1,8478994,K00245.02,CONFIRMED,21.30181863,3.8763
0,5097868,K02435.01,FALSE POSITIVE,6.80243431,3.817
2,7294743,K02516.01,CANDIDATE,2.81043228,3.874
0,4391348,K02514.01,FALSE POSITIVE,1.96433113,2.381
1,8947520,K02517.01,CONFIRMED,0.968527683,1.3672
1,10468885,K02589.01,CONFIRMED,0.664074145,1.0925
0,12016267,K02590.01,FALSE POSITIVE,11.7489907,4.043
